case,record_id,video,second,frame_index,manual_overlay_review_status,notes
PR052,DOW-UAP-PR052,DOD_111719718.mp4,0,0,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,364,10920,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,365,10950,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,366,10980,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,367,11010,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,368,11040,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,369,11070,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,370,11100,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,371,11130,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,372,11160,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,373,11190,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,374,11220,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,375,11250,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,376,11280,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,377,11310,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,378,11340,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,379,11370,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,380,11400,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,381,11430,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,382,11460,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,383,11490,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,384,11520,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,385,11550,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,386,11580,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,387,11610,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,388,11640,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,389,11670,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,390,11700,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,391,11730,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,392,11760,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,393,11790,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,394,11820,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,395,11850,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,396,11880,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,397,11910,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,398,11940,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,399,11970,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,400,12000,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,401,12030,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,402,12060,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,403,12090,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,404,12120,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,405,12150,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,406,12180,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,407,12210,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,408,12240,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,409,12270,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,410,12300,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,411,12330,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,412,12360,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,413,12390,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,414,12420,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,415,12450,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,416,12480,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,417,12510,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,418,12540,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,419,12570,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,420,12600,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,421,12630,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,422,12660,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,423,12690,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,424,12720,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,425,12750,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,426,12780,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,427,12810,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,428,12840,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,429,12870,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,430,12900,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,431,12930,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,432,12960,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
